id,Name,tag1,tag2,tag3,tag4,tag5
8515,원주향교,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
8516,원천항,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8517,원평해수욕장,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8518,원평허브농원,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8519,원호 유허비 및 관란정,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8520,원호루,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8521,원효사,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8522,원효암(경산),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8523,원흥사(장수),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8524,월계동 장고분,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8525,월곶면민만세운동유적비,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8526,월곶포구,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8527,"월남 파병용사 만남의 장 (구, 베트남 참전용사 만남의 장)","('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8528,월령 선인장군락지,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8529,월령포구,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8530,월리사(청주),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8531,월명공원,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
8532,월명호수,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
8533,월미 관광특구,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
8534,월미공원,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
8535,월미도,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8536,월미테마파크,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
8537,월봉사(울산),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8538,월봉서원,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
8539,월산대군사당,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8540,월성계곡,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8541,월성위김한신묘,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8542,월송정,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8543,월악산국립공원,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8544,월영교,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8545,월영대,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8546,월전포구(월전방파제),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8547,월정교,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8548,월정리역,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8549,월정리해변(월정리해수욕장),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8550,월정리해안도로,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8551,월정사(제주),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8552,월정사·월정사 전나무숲,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8553,월천유원지,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8554,월출산 기찬랜드,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8555,월출산국립공원,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8556,월출산온천,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8557,월평포구,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8558,월포해수욕장,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8559,월하성어촌체험마을,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8560,월화원,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
8561,웰컴투동막골촬영지,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8562,위도 (전북 서해안 국가지질공원),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8563,위도해수욕장,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8564,위라리칠층석탑,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8565,위미1리어촌체험마을,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8566,위미항,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8567,위봉문,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
8568,위봉사(완주),"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
8569,위봉산성군립공원,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8570,위봉폭포,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8571,위안 산촌마을,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8572,위양지(양양지),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8573,윌리엄해밀턴쇼 동상,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8574,유관순동상,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8575,유관순열사상,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8576,유구색동수국정원,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8577,유구천핑크뮬리,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8578,유금사(영덕),"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
8579,유니스의정원,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8580,유달산 달성공원,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8581,유달산 조각공원,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8582,유달산,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8583,유림공원,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
8584,유마사,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8585,유명산,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8586,유명산계곡,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8587,유성 관광특구,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8588,유성 족욕체험장,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8589,유성온천지구,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8590,유심사,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8591,유촌리 파로호 느릅마을,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8592,유치자연휴양림,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8593,유치환 우체통 전망대,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8594,유하사(안동),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8595,유학사(의령),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8596,유호연화,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8597,유회당사당,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
8598,육군사관학교,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8599,육담폭포,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8600,육림고개,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8601,육향산,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8602,윤계선생순절비,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8603,윤이상 기념공원(도천테마파크),"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
8604,윤희순여사 동상,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8605,율곡로,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8606,율도,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8607,율동공원,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8608,율리휴양촌,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
8609,율봄식물원,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8610,은선폭포,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8611,은수사,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
8612,은아목장,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
